,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,No_Die,Reinforcement,Unnamed: 0_x,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,lithography_Chamber,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Range_check,Unnamed: 0_y,Etching_Chamber,Process 3,Temp_Etching,Source_Power,Selectivity,Thin Film 4,Thin Film 3,Thin Film 2,Thin Film 1,Etching_rate,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Target,Error_message,target_binom,Chamber_Route
55,1,Oxidation,dry,935.94165028,O2,40.44,0.199,86.0,710.55,NOLSM5632,False,55,2,Photo,1.2092300723089282,17.833,14.807,19.999,198.395,90.001,497.685,3924.908,5026.764,5.063,90.982,30.014,2,19.489,I,365,482.452,105.898,False,55,2,Etching,71.472,51.805,1.033,683.0,698.46,735.0500000000001,792.22,2.7305000000000006,2,Implantation,1.201248e+16,4.774132e+16,1.152667e+18,2.999658e+17,5.999999e+17,32326.879,102.2,901.0,154,190,none,0.0,route_12222
56,1,Oxidation,wet,1209.6556686,H2O,31.58,0.188,64.0,709.429,NOLSM5733,False,56,2,Photo,1.128600488897246,16.232,15.09,19.999,201.909,90.001,496.208,4037.761,4976.391,5.011,91.422,29.997,3,37.595,H,405,543.115,109.933,True,56,3,Etching,70.563,51.521,1.039,417.0,431.55,467.69,524.86,2.6965000000000003,3,Implantation,1.109017e+16,1.058233e+17,2.611233e+17,3.021868e+17,6.000006e+17,31066.014,103.558,897.0,151,76,none,0.0,route_12333
57,1,Oxidation,dry,1118.4842937,O2,26.32,0.211,118.0,712.611,NOLSM5834,False,57,3,Photo,1.3011547205935143,13.442,15.049,20.003,198.351,90.0,499.431,3961.091,4920.271,4.973,91.031,30.0,2,57.632,H,405,512.14,109.163,False,57,2,Etching,71.001,51.364,1.034,479.0,493.66,530.1600000000001,587.57,2.714250000000001,2,Implantation,3418617000000000.0,8.510322e+16,6.480583e+17,3.006642e+17,5.999994e+17,31522.953,101.965,873.0,154,227,[['Edge-Loc']],1.0,route_13222
58,1,Oxidation,dry,1090.3479898,O2,48.42,0.213,205.0,711.35,NOLSM5935,False,58,3,Photo,0.7568676387630557,12.891,14.913,19.998,199.5,90.0,505.257,4033.208,5053.188,4.962,92.134,29.994,3,32.502,I,365,543.874,108.191,True,58,1,Etching,69.269,51.915,1.03,433.0,447.66,484.23,541.47,2.7117500000000008,1,Implantation,1.195726e+16,1.313269e+17,2.833237e+17,3.002037e+17,6.00001e+17,33101.496,100.915,866.0,150,102,none,0.0,route_13311
59,2,Oxidation,dry,1130.3791394,O2,29.89,0.208,105.0,715.478,NOLSM6036,False,59,1,Photo,0.9277722696114464,18.777,14.959,20.002,205.983,89.999,500.75,4116.904,5072.106,5.112,92.043,30.003,1,35.409,G,436,524.282,107.729,True,59,1,Etching,70.209,51.41,1.035,333.0,349.95,386.4,443.66,2.7665000000000006,1,Implantation,1.371564e+16,1.025624e+17,9.180341e+17,2.984314e+17,5.999992e+17,30821.235,103.236,895.0,157,121,none,0.0,route_21111
60,2,Oxidation,wet,1062.0710716,H2O,36.82,0.201,160.0,709.683,NOLSM6137,False,60,1,Photo,0.7408160823261936,14.91,15.116,20.007,200.051,89.999,501.183,4040.747,5003.556,4.965,91.804,30.004,2,34.851,G,436,508.594,106.532,True,60,2,Etching,69.944,50.735,1.016,323.0,337.27,373.91,430.76,2.694,2,Implantation,1.501041e+16,1.056778e+17,6.143475e+17,3.001388e+17,6.000009e+17,31606.805,103.492,903.0,156,98,none,0.0,route_21222
61,2,Oxidation,dry,1042.3674321,O2,31.54,0.205,116.0,706.795,NOLSM6238,False,61,1,Photo,0.9545889673327748,15.465,15.091,20.001,198.72,90.0,502.662,4043.013,4961.961,4.981,91.097,30.0,3,61.732,H,405,524.493,108.888,False,61,3,Etching,69.75,50.183,1.028,483.0,497.26,533.75,590.99,2.6997500000000003,3,Implantation,8640232000000000.0,1.190147e+17,4.645321e+17,3.007372e+17,5.999995e+17,31189.123,104.163,909.0,153,99,none,0.0,route_21333
62,2,Oxidation,wet,1003.2154946,H2O,39.23,0.196,104.0,702.837,NOLSM6339,False,62,2,Photo,1.0122053368433648,15.725,15.281,19.996,200.449,89.999,500.371,4077.17,5073.0,4.929,91.772,29.994,2,35.644,H,405,514.515,107.198,True,62,2,Etching,71.255,50.189,1.0,222.0,236.97,273.65,330.88,2.722,2,Implantation,1.386741e+16,7.1777e+16,8.514056e+17,3.005594e+17,6.000002e+17,31897.149,102.736,878.0,154,75,none,0.0,route_22222
63,2,Oxidation,wet,1094.8534411,H2O,38.6,0.213,241.0,714.84,NOLSM64310,False,63,2,Photo,1.3020692661413014,15.632,14.885,19.994,202.281,90.001,500.916,4075.85,4960.128,5.013,91.215,29.993,3,54.002,G,436,510.573,106.878,True,63,1,Etching,70.109,50.147,1.05,479.0,494.51,531.28,588.41,2.7352499999999993,1,Implantation,8872741000000000.0,1.595011e+17,5.291205e+17,2.995955e+17,6e+17,31251.878,101.442,878.0,157,181,none,0.0,route_22311
64,2,Oxidation,wet,1133.5707586,H2O,38.76,0.207,209.0,700.438,NOLSM65311,False,64,3,Photo,0.994149472640558,13.804,14.921,19.996,201.434,89.999,498.175,4145.335,4928.601,5.031,93.44,29.999,1,63.039,G,436,520.438,110.255,False,64,1,Etching,70.977,50.912,1.024,687.0,700.24,736.51,793.5,2.6625,1,Implantation,1.136452e+16,1.352329e+17,8.020601e+17,3.006516e+17,5.999975e+17,30703.029,101.03,899.0,153,87,none,0.0,route_23111
65,2,Oxidation,dry,1168.7631084,O2,35.52,0.219,125.0,708.839,NOLSM66312,False,65,3,Photo,0.6712721584984358,15.4,14.906,19.997,196.285,90.0,503.776,3977.193,5124.585,5.091,93.508,29.989,2,32.483,H,405,510.172,107.626,True,65,2,Etching,72.053,51.963,1.046,285.0,300.67,337.38,394.48,2.7370000000000005,2,Implantation,1.314953e+16,6.114878e+16,1.076681e+18,3.028821e+17,6.000003e+17,30325.348,103.937,912.0,157,155,none,0.0,route_23222
66,2,Oxidation,wet,967.62313324,H2O,35.31,0.217,81.0,709.833,NOLSM67313,False,66,3,Photo,1.138634848458948,12.904,15.059,20.003,198.863,90.0,502.726,3999.227,5071.578,5.02,93.226,30.01,3,53.019,H,405,461.128,108.465,True,66,3,Etching,70.353,53.272,1.034,367.0,382.53,418.66,475.53,2.7132499999999995,3,Implantation,8401910000000000.0,5.266114e+16,8.010427e+17,2.997864e+17,6.000006e+17,32066.425,99.938,925.0,154,84,none,0.0,route_23333
68,3,Oxidation,wet,1114.9722684,H2O,30.87,0.202,156.0,716.948,NOLSM69315,False,68,1,Photo,0.8745064018188344,12.78,15.05,19.999,209.521,90.001,503.288,4023.476,4945.685,5.008,92.89,30.007,3,26.621,G,436,524.401,107.535,True,68,1,Etching,69.995,52.102,1.033,574.0,588.59,625.48,682.45,2.711250000000001,1,Implantation,1.112843e+16,8.260818e+16,1.175223e+18,2.994987e+17,6.000012e+17,29985.962,103.541,877.0,154,193,none,0.0,route_31311
69,3,Oxidation,wet,1119.8133536,H2O,35.73,0.211,170.0,703.516,NOLSM70316,False,69,2,Photo,0.6273355100087181,19.284,14.954,19.991,198.731,90.0,499.857,4027.911,5027.592,4.865,92.973,30.008,1,45.388,I,365,499.581,108.73,True,69,1,Etching,71.335,50.724,1.037,309.0,324.29,360.68,417.7,2.7175,1,Implantation,8907341000000000.0,8.341653e+16,6.878165e+17,2.992449e+17,6.000021e+17,31431.504,103.893,893.0,155,70,none,0.0,route_32111
71,3,Oxidation,dry,1102.7503089,O2,37.47,0.205,68.0,693.691,NOLSM72318,True,71,2,Photo,1.2683592881929604,15.648,14.872,20.003,201.432,90.001,497.273,4033.358,5054.176,4.964,91.561,30.01,3,48.717,I,365,545.807,108.75,True,71,3,Etching,71.021,51.179,1.062,405.0,419.7,456.4,513.64,2.7159999999999997,3,Implantation,9177481000000000.0,1.279751e+17,1.92972e+17,3.004508e+17,5.99999e+17,31178.487,103.251,911.0,154,142,none,0.0,route_32333
72,3,Oxidation,dry,1152.8927322,O2,31.33,0.189,81.0,718.116,NOLSM73319,False,72,3,Photo,0.8684550163250653,15.602,14.847,20.003,198.228,90.0,499.729,3998.697,5129.785,5.02,91.76,30.011,1,36.431,G,436,549.985,110.406,True,72,3,Etching,71.413,51.177,1.037,499.0,513.48,550.16,607.3299999999999,2.7082499999999983,3,Implantation,1.411817e+16,1.256062e+17,8.176396e+17,3.013293e+17,6e+17,31633.206,100.664,899.0,153,115,none,0.0,route_33133
73,3,Oxidation,dry,991.15821593,O2,34.8,0.205,109.0,708.625,NOLSM74320,False,73,3,Photo,1.1456777038923742,14.613,15.067,19.999,197.041,89.999,497.181,3976.988,5061.703,5.017,89.895,29.997,3,52.151,G,436,496.8,109.647,True,73,1,Etching,70.41,51.828,1.033,169.0,182.12,218.75,275.99,2.6747500000000004,1,Implantation,9755788000000000.0,5.795119e+16,7.546502e+17,3.000801e+17,5.999989e+17,31321.795,102.6,901.0,157,64,none,0.0,route_33311
74,1,Oxidation,dry,1090.0506655,O2,41.2,0.206,82.0,703.101,NOLSM75321,False,74,1,Photo,0.8527026103010307,16.195,15.135,20.002,198.842,90.0,502.391,4098.889,4984.01,5.059,89.606,29.997,1,48.202,G,436,496.772,105.679,True,74,1,Etching,70.518,51.486,1.029,538.0,553.22,589.75,646.98,2.7245000000000004,1,Implantation,1.183858e+16,1.523685e+17,8.645223e+17,3.005535e+17,5.99999e+17,31818.941,100.949,865.0,150,113,none,0.0,route_11111
75,1,Oxidation,dry,978.47585568,O2,39.65,0.224,136.0,700.313,NOLSM76322,False,75,1,Photo,1.2016615668643906,12.336,15.124,19.999,203.693,90.001,495.313,4021.077,4975.578,5.143,92.11,30.004,3,63.105,I,365,511.754,106.842,False,75,3,Etching,70.874,51.429,1.044,224.0,238.69,275.08,332.1,2.7025000000000006,3,Implantation,1.018872e+16,7.546303e+16,3.7288e+17,3.005211e+17,5.999987e+17,32229.52,103.453,904.0,158,87,none,0.0,route_11333
76,1,Oxidation,dry,1140.0986094,O2,37.49,0.203,166.0,713.858,NOLSM77323,False,76,2,Photo,0.6172712354057335,13.594,15.12,19.995,200.312,90.002,500.671,3979.832,4956.736,4.997,91.121,29.998,1,54.202,I,365,517.116,109.774,True,76,3,Etching,70.992,50.959,1.027,278.0,295.11,331.85,389.16,2.779000000000001,3,Implantation,1.420071e+16,9.190138e+16,9.93153e+17,3.013522e+17,5.999982e+17,31476.989,102.519,891.0,153,160,none,0.0,route_12133
77,1,Oxidation,wet,1002.0818486,H2O,34.94,0.207,210.0,719.16,NOLSM78324,False,77,2,Photo,1.2548718781517632,16.542,15.053,19.991,198.111,90.001,498.685,3987.278,4999.875,4.912,90.93,30.006,2,44.627,G,436,504.57,110.116,True,77,2,Etching,71.921,51.516,1.037,278.0,293.26,329.8,386.93,2.72325,2,Implantation,1.142281e+16,1.477165e+17,3.091373e+17,3.019157e+17,5.999981e+17,31177.831,102.643,897.0,154,121,none,0.0,route_12222
78,1,Oxidation,wet,1066.9129044,H2O,30.02,0.198,114.0,715.85,NOLSM79325,False,78,2,Photo,1.174280756936016,15.027,15.015,19.999,203.144,90.0,502.366,4108.68,5013.613,5.14,89.345,29.999,3,53.589,H,405,493.32,110.347,True,78,1,Etching,71.077,51.937,1.017,203.0,218.01,254.74,311.94,2.7235,1,Implantation,1.05947e+16,8.873334e+16,6.516e+16,2.991863e+17,5.999999e+17,32328.112,101.726,868.0,153,79,none,0.0,route_12311
79,1,Oxidation,dry,1080.4253812,O2,30.27,0.194,77.0,715.825,NOLSM80326,False,79,3,Photo,1.321176430366331,18.414,14.97,19.999,201.722,90.0,501.242,4031.762,5023.778,5.045,91.744,30.001,1,38.084,H,405,551.658,109.48,True,79,1,Etching,69.979,51.255,1.028,394.0,410.04,446.51,503.92,2.748,1,Implantation,1.679226e+16,1.613788e+17,6.99671e+17,3.001793e+17,5.999988e+17,31463.004,104.676,909.0,154,127,none,0.0,route_13111
80,1,Oxidation,dry,1000.9813188,O2,44.38,0.215,218.0,710.922,NOLSM81327,False,80,3,Photo,0.938195524709824,15.075,15.008,19.994,200.676,90.0,497.462,3913.943,4939.326,5.034,91.56,29.994,2,37.861,H,405,496.671,108.417,True,80,2,Etching,72.843,51.506,1.007,395.0,409.45,445.81,503.45,2.7112499999999997,2,Implantation,7089056000000000.0,1.186536e+17,2.574417e+17,2.994896e+17,6e+17,33158.675,104.022,917.0,149,88,none,0.0,route_13222
81,1,Oxidation,dry,1053.7556177,O2,30.78,0.199,85.0,713.701,NOLSM8241,False,81,3,Photo,0.7735559582215081,15.502,14.893,20.001,195.138,90.001,500.413,4046.579,4869.066,5.049,93.689,29.997,3,53.342,H,405,505.765,110.496,True,81,3,Etching,69.932,50.963,1.027,340.0,356.01,392.67,449.76,2.7439999999999998,3,Implantation,6777187000000000.0,9.950081e+16,7.229777e+17,3.011706e+17,5.999994e+17,32300.805,104.134,888.0,154,140,none,0.0,route_13333
82,2,Oxidation,dry,1037.1566618,O2,29.54,0.217,172.0,731.528,NOLSM8342,False,82,1,Photo,1.1576522675601293,15.465,14.915,20.002,201.026,90.0,500.148,4136.72,5019.0,5.008,92.986,30.012,1,31.877,H,405,561.132,106.356,True,82,3,Etching,72.414,50.936,1.041,351.0,367.87,404.64,461.96,2.7739999999999996,3,Implantation,1.0499e+16,1.094918e+17,4.536188e+17,2.988524e+17,5.999996e+17,33029.239,103.788,873.0,154,144,none,0.0,route_21133
84,2,Oxidation,dry,1115.8429467,O2,30.79,0.205,122.0,709.829,NOLSM8544,False,84,1,Photo,0.9412554060753175,15.252,15.127,19.999,197.82,90.0,497.377,3980.806,5002.594,5.022,92.926,30.005,3,40.392,H,405,530.042,107.832,True,84,1,Etching,70.872,52.023,1.015,386.0,400.13,436.44,493.45,2.68625,1,Implantation,3935033000000000.0,7.706341e+16,5.763683e+17,3.015679e+17,5.99999e+17,33163.807,102.964,905.0,154,60,none,0.0,route_21311
85,2,Oxidation,dry,1042.38735,O2,37.12,0.212,89.0,696.904,NOLSM8645,True,85,2,Photo,1.0766679772303798,15.583,14.976,19.993,202.082,90.001,502.697,4052.657,4994.874,4.942,91.783,29.996,1,55.102,H,405,523.904,104.924,False,85,1,Etching,71.361,51.378,1.042,298.0,314.12,350.68,407.83,2.7457499999999997,1,Implantation,1.177267e+16,1.069703e+17,7.449297e+17,3.019468e+17,6.000004e+17,31931.086,103.914,884.0,156,102,none,0.0,route_22111
87,2,Oxidation,dry,1189.0728617,O2,27.33,0.203,145.0,713.775,NOLSM8847,False,87,2,Photo,0.7756542846886272,16.544,14.976,20.002,195.162,90.0,495.129,4001.948,5009.968,5.041,89.432,30.0,3,39.994,I,365,573.108,107.338,True,87,3,Etching,71.39,51.573,1.039,308.0,323.1,359.85,417.02,2.7254999999999994,3,Implantation,1.097358e+16,9.527547e+16,4.360309e+17,2.989406e+17,5.999983e+17,30499.847,99.312,898.0,153,169,none,0.0,route_22333
88,2,Oxidation,dry,965.95188587,O2,34.15,0.201,143.0,696.528,NOLSM8948,True,88,3,Photo,1.1572291834048445,18.276,14.928,20.003,201.99,90.0,503.628,3944.298,4956.409,4.993,91.804,29.996,2,53.953,G,436,510.206,106.294,True,88,2,Etching,69.909,50.945,1.038,392.0,406.56,443.38,500.52,2.7129999999999996,2,Implantation,1.466339e+16,1.430992e+17,7.343627e+17,3.019078e+17,5.999999e+17,30703.662,101.088,880.0,155,167,none,0.0,route_23222
89,2,Oxidation,dry,1035.2225252,O2,35.06,0.215,16.0,711.408,NOLSM9049,False,89,3,Photo,1.0382228756047112,14.747,15.003,19.996,196.985,90.0,503.099,4061.166,4931.613,5.179,92.234,30.006,3,39.513,H,405,528.284,110.137,True,89,1,Etching,70.856,51.698,1.037,488.0,502.16,538.78,595.91,2.697749999999999,1,Implantation,2.114054e+16,1.200273e+17,1.180826e+18,3.036145e+17,5.999997e+17,32324.756,103.759,872.0,153,110,none,0.0,route_23311
90,3,Oxidation,dry,1065.7397354,O2,35.85,0.205,137.0,719.537,NOLSM91410,False,90,1,Photo,0.9707772782440726,16.144,14.954,19.997,195.803,90.0,504.119,4022.634,5101.341,5.132,89.756,30.003,1,60.292,H,405,499.72,105.615,False,90,1,Etching,71.276,51.168,1.05,515.0,529.94,566.84,623.78,2.719499999999999,1,Implantation,1.351318e+16,1.13353e+17,6.367495e+17,2.99921e+17,5.999986e+17,31924.552,104.32,902.0,155,214,[['Edge-Loc']],1.0,route_31111
91,3,Oxidation,wet,950.904005,H2O,34.93,0.192,48.0,714.554,NOLSM92411,False,91,1,Photo,1.194084514265201,14.764,15.196,20.0,199.601,90.0,503.177,4065.37,4999.136,5.119,94.657,29.996,2,39.894,G,436,478.819,109.143,True,91,2,Etching,70.278,50.748,1.051,261.0,274.0,310.46,367.69,2.66725,2,Implantation,1.02609e+16,9.432227e+16,3.085183e+17,2.994533e+17,5.999987e+17,31500.526,101.507,888.0,154,64,none,0.0,route_31222
93,3,Oxidation,dry,1130.4307565,O2,28.3,0.223,94.0,717.055,NOLSM94413,False,93,2,Photo,1.012453204328279,15.288,15.04,19.994,202.281,90.0,499.337,4026.057,5041.291,4.863,90.859,29.999,1,39.017,H,405,502.903,106.812,True,93,3,Etching,70.223,50.932,1.058,181.0,193.96,230.31,287.43,2.66075,3,Implantation,9465278000000000.0,1.05116e+17,5.934157e+17,2.995989e+17,6.000002e+17,30475.756,103.195,912.0,154,56,none,0.0,route_32133
94,3,Oxidation,dry,1101.5507061,O2,37.71,0.211,67.0,719.217,NOLSM95414,False,94,2,Photo,1.0408297577736372,16.749,14.894,20.002,202.312,90.0,505.182,4096.192,4932.401,4.941,91.743,29.996,2,53.58,H,405,536.199,105.884,True,94,2,Etching,71.498,51.579,1.021,388.0,402.88,439.63,496.9,2.7224999999999993,2,Implantation,9246968000000000.0,1.270199e+17,4.645364e+17,2.994727e+17,5.999993e+17,31478.739,100.492,899.0,153,110,none,0.0,route_32222
95,3,Oxidation,dry,1057.9935878,O2,33.68,0.209,70.0,705.754,NOLSM96415,False,95,2,Photo,1.0759884784355287,13.759,15.036,19.99,203.616,90.0,499.055,4031.749,4946.118,4.993,93.026,30.012,3,22.465,H,405,489.102,110.385,False,95,1,Etching,71.558,50.9,1.038,242.0,256.69,293.53,350.68999999999994,2.7172499999999986,1,Implantation,1.580833e+16,1.388645e+17,1.058382e+18,3.007184e+17,6.000021e+17,32446.139,100.612,885.0,154,115,none,0.0,route_32311
96,3,Oxidation,dry,875.50327482,O2,44.49,0.208,74.0,713.42,NOLSM97416,False,96,3,Photo,0.9714482298842716,15.035,15.196,20.002,198.02,90.0,500.577,4016.13,5071.191,5.014,90.066,30.01,1,57.174,I,365,538.272,107.553,False,96,1,Etching,72.509,50.65,1.027,382.0,396.95,433.58,490.85,2.7212500000000004,1,Implantation,1.259375e+16,1.158297e+17,6.683491e+17,3.009912e+17,5.999989e+17,32346.097,103.385,908.0,156,64,none,0.0,route_33111
97,3,Oxidation,dry,1199.2308828,O2,30.89,0.206,74.0,711.44,NOLSM98417,False,97,3,Photo,1.0837663891690457,13.455,14.799,20.0,202.098,90.001,500.395,4040.087,5026.831,4.983,92.533,30.001,3,31.144,G,436,491.954,108.461,True,97,3,Etching,72.434,50.433,1.047,285.0,300.07,336.37,393.55,2.71375,3,Implantation,9160995000000000.0,1.48848e+17,8.972298e+17,2.976581e+17,5.999985e+17,31900.559,102.263,861.0,153,78,none,0.0,route_33333
98,1,Oxidation,wet,1019.3986018,H2O,36.17,0.209,116.0,712.1,NOLSM99418,False,98,1,Photo,0.8183815107950563,15.751,14.906,20.003,199.508,90.0,497.893,4096.551,5047.814,5.058,94.438,30.01,1,53.63,H,405,489.477,106.659,True,98,3,Etching,72.783,51.061,1.045,334.0,346.95,383.81,440.69,2.66725,3,Implantation,1.714949e+16,1.230603e+17,5.053348e+17,2.992338e+17,5.999988e+17,32068.136,104.884,916.0,154,201,[['Edge-Loc']],1.0,route_11133
99,1,Oxidation,wet,1041.2494383,H2O,33.55,0.194,80.0,701.46,NOLSM100419,False,99,1,Photo,1.0259149729055197,13.394,15.181,20.0,194.798,90.0,496.399,4031.379,5026.456,5.101,92.813,30.001,2,38.097,H,405,507.892,108.504,True,99,2,Etching,72.288,50.875,1.036,357.0,371.11,407.79,464.99,2.6997500000000003,2,Implantation,1.582254e+16,1.018657e+17,1.195812e+18,3.034526e+17,5.999999e+17,31575.591,101.321,916.0,149,110,none,0.0,route_11222
100,1,Oxidation,dry,1113.1019149,O2,41.09,0.201,83.0,697.565,NOLSM101420,True,100,1,Photo,1.2390767363544677,17.708,15.055,20.0,197.427,90.0,499.117,3988.096,4927.405,5.035,93.802,30.008,3,35.821,G,436,506.668,109.795,True,100,1,Etching,70.823,50.187,1.036,405.0,420.84,457.44,514.76,2.7439999999999998,1,Implantation,1.87864e+16,1.90949e+17,6.975149e+17,3.019438e+17,5.999993e+17,32022.906,104.284,907.0,155,102,none,0.0,route_11311
101,1,Oxidation,wet,1049.3347675,H2O,38.07,0.2,95.0,713.144,NOLSM102421,False,101,2,Photo,0.9946323868784082,13.298,15.13,19.995,202.189,90.0,501.382,3975.371,4917.206,4.979,90.63,29.997,1,49.151,I,365,519.983,106.731,True,101,1,Etching,68.61,51.038,1.07,373.0,386.85,423.17,480.61,2.6902500000000003,1,Implantation,1.060925e+16,1.327324e+17,7.14029e+17,3.006008e+17,6e+17,30933.42,101.024,898.0,155,68,none,0.0,route_12111
102,1,Oxidation,dry,1022.0956735,O2,30.38,0.216,96.0,722.552,NOLSM103422,False,102,2,Photo,1.0883049282893724,18.056,14.958,20.001,199.058,90.0,496.427,4009.891,5190.079,4.868,92.222,29.996,2,35.215,H,405,538.703,109.041,True,102,2,Etching,68.215,51.024,1.045,389.0,402.73,439.21,496.28,2.6819999999999995,2,Implantation,9567370000000000.0,1.211098e+17,5.306656e+17,3.009928e+17,6.000007e+17,31425.431,101.158,877.0,155,95,none,0.0,route_12222
103,1,Oxidation,wet,1058.5098678,H2O,29.19,0.206,82.0,700.946,NOLSM104423,False,103,2,Photo,1.0921340535735653,12.997,15.085,19.994,205.939,90.0,499.867,4022.109,4960.439,4.933,92.242,30.011,3,48.353,G,436,545.009,109.881,True,103,3,Etching,70.769,51.312,1.027,301.0,315.34,352.15,409.38,2.7095,3,Implantation,1.678726e+16,1.260218e+17,3.538218e+17,3.010948e+17,5.999998e+17,32261.627,102.808,898.0,155,102,none,0.0,route_12333
104,1,Oxidation,wet,1058.2490028,H2O,33.59,0.206,89.0,712.311,NOLSM105424,False,104,3,Photo,0.799671789261355,15.469,15.181,19.997,194.411,90.0,497.347,4093.277,5044.471,4.922,92.307,30.001,2,41.355,G,436,510.479,105.87,True,104,2,Etching,71.02,51.082,1.05,361.0,376.32,413.05,470.06,2.7265,2,Implantation,1.751055e+16,1.726507e+17,7.731397e+17,3.010895e+17,5.999989e+17,32507.325,102.652,889.0,159,121,none,0.0,route_13222
105,1,Oxidation,wet,959.51710268,H2O,28.78,0.198,51.0,709.928,NOLSM106425,False,105,3,Photo,0.957042000717961,15.226,14.986,20.0,197.806,90.001,497.615,4015.737,4900.137,5.02,94.282,29.99,3,40.31,G,436,520.21,107.258,True,105,1,Etching,70.076,50.464,1.015,254.0,268.12,304.67,362.15,2.7037499999999994,1,Implantation,7300655000000000.0,5.355197e+16,5.480673e+17,3.013061e+17,6.000008e+17,31857.972,103.834,916.0,153,40,none,0.0,route_13311
106,2,Oxidation,dry,1210.7401666,O2,31.72,0.204,141.0,720.435,NOLSM107426,False,106,1,Photo,0.9113318176379084,16.107,15.021,19.995,205.928,90.0,503.624,4023.31,5034.715,4.995,90.466,30.002,1,37.515,I,365,492.446,108.763,True,106,1,Etching,70.284,51.916,1.042,331.0,345.94,382.6,439.89,2.72225,1,Implantation,7649093000000000.0,1.336104e+17,9.581656e+17,3.003823e+17,5.999986e+17,30998.017,103.704,905.0,155,79,none,0.0,route_21111
107,2,Oxidation,dry,1118.8625931,O2,39.92,0.217,82.0,707.316,NOLSM108427,False,107,1,Photo,0.931306518060138,18.554,14.882,19.995,203.542,90.001,494.204,3975.695,4989.248,5.019,93.629,29.997,2,46.075,G,436,494.534,109.104,True,107,2,Etching,71.439,51.98,1.045,413.0,428.19,464.76,522.09,2.7272500000000006,2,Implantation,7700246000000000.0,1.167551e+17,9.961122e+17,2.999934e+17,5.999985e+17,31665.596,102.212,916.0,155,146,none,0.0,route_21222
108,2,Oxidation,dry,1062.4908867,O2,40.51,0.211,77.0,696.504,NOLSM10951,True,108,1,Photo,1.0389835723687584,18.3,15.1,19.997,201.257,90.001,499.686,3943.713,5026.31,5.028,90.872,29.995,3,23.208,G,436,518.141,111.269,False,108,3,Etching,71.672,50.522,1.038,431.0,448.61,485.15,542.2800000000001,2.7820000000000022,3,Implantation,8465293000000000.0,8.04607e+16,3.8357e+17,2.977746e+17,5.999989e+17,32034.605,104.846,896.0,158,156,none,0.0,route_21333
109,2,Oxidation,dry,980.70461148,O2,28.29,0.221,117.0,718.15,NOLSM11052,False,109,2,Photo,1.2764192550300004,13.098,15.025,20.001,198.825,89.999,504.969,4029.214,5015.85,5.039,92.275,29.998,2,54.338,I,365,503.62,109.516,True,109,2,Etching,70.494,50.114,1.028,542.0,557.08,593.8000000000001,650.83,2.720750000000001,2,Implantation,1.647625e+16,1.043023e+17,6.930798e+17,3.011146e+17,5.999995e+17,32403.77,105.045,912.0,154,200,[['Loc']],1.0,route_22222
